,Mean,Std,Max,Min,ExtremeVariance
GM_1100,0.00010828145,0.0021253028,0.021613006,-0.019862978,0.04147598
GM_1101,-0.0013670884,0.007825679,0.05873937,-0.04626992,0.10500929
GM_1102,0.0046588024,0.0067335395,0.05478872,-0.025718989,0.08050771
GM_1103,0.0048844004,0.009300658,0.07776949,-0.059061285,0.13683078
GM_1104,-0.003031945,0.012509688,0.052606463,-0.06886817,0.12147463
GM_1105,-0.0002766445,0.0047608386,0.118958585,-0.026316255,0.14527485
GM_1106,-0.0010453352,0.0037920428,0.032492746,-0.028535062,0.06102781
GM_1107,0.0009204088,0.0043621077,0.030786244,-0.036710422,0.067496665
GM_1108,-0.00010579312,0.006428897,0.04748696,-0.04332413,0.09081109
GM_1109,0.013613657,0.010231175,0.117089614,-0.020279745,0.13736936
GM_1110,-0.0009955649,0.0074659144,0.03973234,-0.06606746,0.105799794
GM_1111,0.0008673425,0.006337353,0.06699766,-0.052722532,0.11972019
GM_1112,0.0015729235,0.007952454,0.0768843,-0.08023857,0.15712288
GM_1113,-0.0010410643,0.005374194,0.026710955,-0.040706553,0.06741751
GM_1114,0.004328725,0.0050672097,0.053783912,-0.01625875,0.07004266
GM_1115,0.0005675387,0.0033830141,0.03234824,-0.01615949,0.04850773
GM_1116,-0.00080988393,0.008095451,0.056851998,-0.066782445,0.12363444
GM_1117,0.003000611,0.006294189,0.053239092,-0.028027315,0.0812664
GM_1118,0.0009342795,0.004255833,0.030091941,-0.023820372,0.05391231
GM_1119,0.0017787896,0.005858365,0.059693776,-0.045350622,0.105044395
GM_1120,0.00010119648,0.003382785,0.047129918,-0.026155703,0.073285624
GM_1121,-0.001661011,0.0054697767,0.029464405,-0.068541214,0.09800562
GM_1122,0.0032787614,0.008125477,0.04556209,-0.04734912,0.09291121
GM_1123,0.0005280667,0.0066864267,0.050397005,-0.033998635,0.08439564
GM_1124,0.00053456175,0.004339519,0.037602074,-0.01775895,0.055361025
GM_1125,0.0006873955,0.0040852344,0.02713847,-0.022094844,0.049233314
GM_1126,-0.000980012,0.0053297253,0.038057514,-0.038682632,0.076740146
GM_1127,-0.0003139979,0.004691356,0.032498475,-0.0267928,0.059291273
GM_1128,-0.011868005,0.010991753,0.026832318,-0.10457716,0.13140948
GM_1129,0.0053090253,0.0059693274,0.05482442,-0.019077802,0.07390222
GM_1130,0.0018446576,0.0055046617,0.055983525,-0.041981705,0.097965226
GM_1131,0.0006202802,0.003219178,0.024421241,-0.024355598,0.04877684
GM_1132,0.0003907694,0.0030787936,0.030201567,-0.016114848,0.046316415
GM_1133,0.0045927693,0.011481498,0.06099872,-0.0595627,0.12056142
GM_1134,0.0011536451,0.0064843507,0.049436223,-0.031038087,0.08047431
GM_1135,0.0010519701,0.0016796965,0.012777071,-0.010432412,0.023209482
GM_1136,0.0020835921,0.0063236128,0.04501975,-0.036493104,0.08151285
GM_1137,0.0006502784,0.0028186855,0.021479573,-0.04240959,0.06388916
GM_1138,0.0010170554,0.006470065,0.060763717,-0.053720497,0.11448421
GM_1139,-0.002138748,0.005293757,0.023525093,-0.054380853,0.077905945
GM_1140,-0.000107236345,0.0040118657,0.040860906,-0.037430726,0.07829163
GM_1141,0.00047497277,0.004533813,0.041942805,-0.041511822,0.083454624
GM_1142,0.0031342227,0.0077165556,0.05755154,-0.038765937,0.09631748
GM_1143,-4.6207428e-05,0.006940465,0.057448696,-0.08124464,0.13869333
GM_1144,-4.6733665e-05,0.0041671414,0.029013194,-0.021340638,0.050353833
GM_1145,-0.00031456447,0.0059764152,0.030313605,-0.055619147,0.085932754
GM_1146,0.0010087998,0.004592615,0.037257303,-0.023990035,0.061247338
GM_1147,0.0023976425,0.006468498,0.04172059,-0.029666204,0.0713868
GM_1148,-0.0019665533,0.0056106644,0.040041693,-0.042960238,0.08300193
GM_1149,0.00047017663,0.0059175882,0.03813562,-0.062233396,0.10036902
GM_1150,-0.0005035265,0.005007069,0.0406992,-0.035886,0.0765852
GM_1151,-0.001535862,0.0044869753,0.014059983,-0.07349581,0.087555796
GM_1152,0.008004853,0.0063075065,0.0660071,-0.018132243,0.08413935
GM_1153,-0.0025057353,0.004283876,0.020980561,-0.02879218,0.04977274
GM_1154,0.008055798,0.0082107885,0.06624857,-0.014977002,0.081225574
GM_1155,0.0008166064,0.005658698,0.038985893,-0.07397244,0.112958334
GM_1156,-0.0012941384,0.006378866,0.03099402,-0.061482042,0.09247606
GM_1157,-0.0024035522,0.0059637534,0.02921197,-0.08879683,0.1180088
GM_1158,0.0011446096,0.006058233,0.05365763,-0.027846966,0.0815046
GM_1159,0.00033965745,0.005746554,0.04305253,-0.03692677,0.0799793
GM_1160,-0.00063016295,0.0063060527,0.051183905,-0.040258665,0.09144257
GM_1161,0.0010360114,0.005122357,0.0405402,-0.0414145,0.0819547
GM_1162,-0.00022064298,0.006816975,0.061583832,-0.04059933,0.10218316
GM_1163,-0.00045246084,0.0051134597,0.022100251,-0.033900313,0.056000564
GM_1164,-0.0003640552,0.0061335755,0.0557909,-0.03247516,0.08826606
GM_1165,0.0016137211,0.0055834455,0.06299552,-0.042767435,0.10576296
GM_1166,0.0010247228,0.0024313955,0.01947489,-0.0124847675,0.031959657
GM_1167,0.0006526317,0.0028643436,0.02289188,-0.023734748,0.046626627
GM_1168,0.00054779195,0.008581628,0.059099738,-0.05192352,0.11102326
GM_1169,-0.00062436145,0.007383705,0.07072363,-0.04823049,0.11895412
GM_1170,-0.008839041,0.009150747,0.03391034,-0.08390757,0.11781791
GM_1171,0.0034250885,0.008035927,0.049248345,-0.031148093,0.080396436
GM_1172,0.0006733067,0.0050695403,0.06098111,-0.04527288,0.10625399
GM_1173,-0.0019403426,0.0089583825,0.03663485,-0.07197348,0.108608335
GM_1174,-0.0010061992,0.005740946,0.048965793,-0.05216944,0.10113523
GM_1175,0.0008562813,0.008239077,0.056419052,-0.060853027,0.11727208
GM_1176,0.003293543,0.006738347,0.038071,-0.029733453,0.067804456
GM_1177,-0.0005863937,0.0015459143,0.006902338,-0.011747931,0.01865027
GM_1178,0.0014984666,0.01021436,0.061559398,-0.052104946,0.113664344
GM_1179,-0.004706074,0.0058979634,0.01820984,-0.042991243,0.06120108
GM_1180,5.893546e-05,0.0012965298,0.0070162704,-0.013906915,0.020923186
GM_1181,0.00034978316,0.0036808196,0.035748255,-0.028934449,0.06468271
GM_1182,-0.0015993314,0.008588409,0.05132953,-0.07797035,0.12929988
GM_1183,0.000439072,0.0053316248,0.035955165,-0.03694601,0.072901174
GM_1184,-0.0045360336,0.00765265,0.029555785,-0.059166066,0.08872185
GM_1185,-0.0017034046,0.0041677463,0.0211563,-0.0294731,0.0506294
GM_1186,0.0028834057,0.0042373487,0.040740035,-0.023077937,0.06381797
GM_1187,0.0012633023,0.0070761214,0.054178383,-0.053094625,0.10727301
GM_1188,0.0027245148,0.0057108984,0.036658026,-0.03602842,0.07268645
GM_1189,0.0016950006,0.0045286524,0.046385154,-0.023317225,0.06970238
GM_1190,0.0017394525,0.0075652986,0.07174027,-0.052198756,0.12393902
GM_1191,0.00022227243,0.0021432936,0.016313925,-0.012541924,0.028855849
GM_1192,-0.00012811067,0.0028526767,0.0151381055,-0.01830319,0.033441294
GM_1193,-0.0010711493,0.0027267563,0.023603378,-0.018885093,0.04248847
GM_1194,-0.0010223006,0.0028799996,0.014436872,-0.027924845,0.042361718
GM_1195,0.0014399434,0.0034428828,0.038422655,-0.016271899,0.054694556
GM_1196,-0.0004539253,0.00559655,0.034140784,-0.05909179,0.09323257
GM_1197,0.0029878719,0.0059645465,0.0630361,-0.030117696,0.0931538
GM_1198,0.0026759405,0.0056121293,0.049265005,-0.022863675,0.07212868
GM_1199,-0.0003666938,0.0032808627,0.018155426,-0.022104729,0.040260155
GM_1200,-0.00034014526,0.004676603,0.02629996,-0.048171993,0.07447195
GM_1201,0.000101303194,0.005895018,0.034141716,-0.07626123,0.11040294
GM_1202,-0.004134325,0.0048598377,0.014488211,-0.04561021,0.060098425
GM_1203,-0.004588351,0.008009279,0.054504376,-0.07098486,0.12548923
GM_1204,-5.617534e-05,0.0062556155,0.040034793,-0.039008338,0.079043135
GM_1205,0.0016678766,0.005761247,0.04736017,-0.04166954,0.089029714
GM_1206,-0.00029822483,0.0032478168,0.027758956,-0.020677539,0.048436493
GM_1207,-0.0052993777,0.007932314,0.015518873,-0.11186382,0.1273827
GM_1208,-0.00019574951,0.0034038336,0.022542085,-0.024280787,0.046822872
GM_1209,0.0028334747,0.006226075,0.045034412,-0.03270693,0.07774134
GM_1210,0.00036022076,0.0062500387,0.030377144,-0.066516876,0.09689402
GM_1211,0.0043008747,0.0073677986,0.093294375,-0.030314062,0.12360844
GM_1212,-0.0006895791,0.0044358377,0.024877157,-0.030148737,0.055025894
GM_1213,-0.0019132637,0.004295757,0.018108258,-0.051313274,0.06942153
GM_1214,0.002073293,0.006572057,0.06577846,-0.027065817,0.09284428
GM_1215,-8.955338e-05,0.005128188,0.042731732,-0.0315144,0.07424613
GM_1216,0.013835474,0.010932311,0.078230254,-0.014057249,0.0922875
GM_1217,-0.00038790837,0.004972017,0.027504668,-0.04273178,0.070236444
GM_1218,0.0013966691,0.006454331,0.09287626,-0.03472797,0.12760423
GM_1219,0.0010242732,0.006557138,0.060729604,-0.0438975,0.1046271
GM_1220,0.0011047296,0.0049048597,0.053491466,-0.019944426,0.07343589
GM_1221,-0.0022570482,0.0043349126,0.04094593,-0.039543286,0.08048922
GM_1222,-0.00062130106,0.0054101,0.039244346,-0.029921884,0.06916623
GM_1223,3.3068736e-05,0.004769467,0.026912432,-0.041605487,0.06851792
GM_1224,-0.00039784738,0.005503366,0.031197181,-0.04569897,0.07689615
GM_1225,0.0013351744,0.0073944186,0.071242556,-0.045343623,0.11658618
GM_1226,-0.00050174654,0.008496365,0.047146603,-0.051818363,0.09896497
GM_1227,0.0004886734,0.0077124243,0.04886814,-0.06356061,0.112428755
GM_1228,-0.0037123177,0.013820924,0.0630641,-0.14762378,0.21068788
GM_1229,0.0023003125,0.007893376,0.062363856,-0.063863516,0.12622738
GM_1230,-0.0035268834,0.006831522,0.03409519,-0.06372219,0.09781738
GM_1231,-1.8584735e-05,0.0058718314,0.05879639,-0.04704913,0.105845526
GM_1232,-0.0032209863,0.0064731617,0.030960726,-0.07159472,0.10255545
GM_1233,0.002019993,0.005992766,0.058132455,-0.04038962,0.098522075
GM_1234,-0.000791449,0.0035719564,0.026822735,-0.02135092,0.048173655
GM_1235,0.0001553643,0.0025147046,0.0424738,-0.012764725,0.055238526
GM_1236,0.00480833,0.0074180686,0.059814125,-0.033485565,0.09329969
GM_1237,0.0012826985,0.0068512615,0.043509115,-0.046494663,0.09000377
GM_1238,-0.0019803746,0.005064856,0.034505043,-0.040152904,0.07465795
GM_1239,0.0018028374,0.0076682414,0.04686795,-0.048807617,0.09567557
GM_1240,-0.002166906,0.0069598295,0.03419897,-0.06770793,0.1019069
GM_1241,0.0005803473,0.0042794407,0.036533225,-0.020871742,0.057404965
GM_1242,0.00037654035,0.011455256,0.056273624,-0.055729188,0.11200281
GM_1243,0.0011774086,0.0060613416,0.06943165,-0.027272323,0.09670397
GM_1244,0.0017432282,0.0037892126,0.035408545,-0.018709002,0.054117545
GM_1245,-0.001919962,0.00553866,0.030359935,-0.0366851,0.06704503
GM_1246,-0.0011782845,0.0058406484,0.055901676,-0.03091034,0.08681202
GM_1247,-0.0034452865,0.0066110734,0.039955292,-0.08769863,0.12765393
GM_1248,-0.00051961426,0.004799942,0.030220049,-0.036813762,0.06703381
GM_1249,-0.00034816514,0.0041040415,0.025818216,-0.04848189,0.0743001
GM_1250,0.0011917419,0.004633367,0.03755052,-0.024330022,0.061880544
GM_1251,-0.00078142143,0.007763414,0.05430146,-0.04131874,0.0956202
GM_1252,-0.0036099565,0.008141016,0.063754015,-0.08199769,0.14575171
GM_1253,0.00022702453,0.0015483871,0.014880589,-0.008020324,0.022900913
GM_1254,-0.0015185507,0.002819645,0.02201246,-0.026322056,0.048334517
GM_1255,-4.1521922e-05,0.004325718,0.06226819,-0.01734155,0.07960974
GM_1256,0.010735351,0.01020507,0.14670709,-0.013768429,0.16047552
GM_1257,0.0011980691,0.0033226158,0.027314039,-0.017968863,0.0452829
GM_1258,1.7618255e-05,0.0032446953,0.022311002,-0.031908914,0.054219916
GM_1259,-0.001255889,0.0052484903,0.019418523,-0.039523993,0.058942515
GM_1260,0.001614811,0.006444036,0.054030456,-0.039565757,0.09359621
GM_1261,-0.00070088444,0.005156778,0.050646752,-0.04457871,0.09522546
GM_1262,-0.0070289876,0.005262389,0.011883482,-0.054754812,0.06663829
GM_1263,0.0023678958,0.0048629125,0.04322957,-0.023180744,0.06641031
GM_1264,0.0010190051,0.0060602427,0.049532164,-0.052904002,0.10243617
GM_1265,8.0086e-05,0.0039945315,0.01943237,-0.03684389,0.056276258
GM_1266,-0.004540534,0.009222548,0.045956697,-0.12191174,0.16786844
GM_1267,-2.5648342e-05,0.00066188484,0.0076639852,-0.007611273,0.015275259
GM_1268,0.00095894834,0.0029217373,0.026345009,-0.015985413,0.04233042
GM_1269,0.0018904628,0.009953135,0.08352471,-0.066535115,0.15005982
GM_1270,0.0017087783,0.0076930923,0.059448253,-0.044564195,0.104012445
GM_1271,0.0014620352,0.0042959657,0.041563787,-0.023936387,0.06550017
GM_1272,-0.00020603208,0.0032041878,0.02422713,-0.08332437,0.1075515
GM_1273,-0.0012269764,0.0050360025,0.024235796,-0.05173696,0.07597275
GM_1274,0.0002209093,0.001442517,0.012401834,-0.009782409,0.022184243
GM_1275,-2.1895417e-05,0.00772771,0.07744189,-0.043830138,0.12127203
GM_1276,-0.00054062356,0.004065311,0.03977034,-0.030881794,0.070652135
GM_1277,-0.00017608296,0.0043602544,0.038609106,-0.042756118,0.08136523
GM_1278,-0.0017801083,0.005684136,0.032965656,-0.03582713,0.06879279
GM_1279,0.00089030724,0.0054204543,0.038459104,-0.030927606,0.069386706
GM_1280,0.0024396088,0.004121434,0.028292302,-0.018815788,0.04710809
GM_1281,0.0004840838,0.0065700402,0.039866105,-0.045020573,0.08488668
GM_1282,-0.005276199,0.0077776117,0.034403045,-0.051903736,0.08630678
GM_1283,-0.0010104415,0.0049387943,0.02995622,-0.037541993,0.067498215
GM_1284,0.002122615,0.00562699,0.051370546,-0.03314054,0.08451109
GM_1285,0.0012039406,0.0036155619,0.025471926,-0.019801466,0.045273393
GM_1286,0.0035067822,0.0068578906,0.050165944,-0.032149237,0.08231518
GM_1287,-0.0010641717,0.004615386,0.027330112,-0.03486401,0.06219412
GM_1288,7.675706e-05,0.0040444545,0.01846827,-0.041718706,0.060186975
GM_1289,0.0037016878,0.007798507,0.04618048,-0.05893813,0.10511861
GM_1290,-0.0021441374,0.0043543996,0.019214036,-0.03191336,0.051127397
GM_1291,-0.0013821196,0.003567288,0.02481084,-0.03632094,0.06113178
GM_1292,0.0029033334,0.008643613,0.051305547,-0.063089654,0.1143952
GM_1293,-0.0014045499,0.0049946085,0.043306977,-0.04102206,0.08432904
GM_1294,-0.0025837722,0.003814746,0.014806374,-0.037365768,0.052172143
GM_1295,-0.005065342,0.012725773,0.051581625,-0.117721744,0.16930337
GM_1296,0.0063183163,0.009227682,0.115584254,-0.05441919,0.17000344
GM_1297,-0.0008385185,0.004873166,0.036392476,-0.03610947,0.07250194
GM_1298,-3.889836e-05,0.0048257825,0.046883266,-0.028610466,0.07549373
GM_1299,0.00016893675,0.0048277434,0.034151584,-0.0351424,0.06929398
GM_1300,0.00027605222,0.004489445,0.032307796,-0.039213914,0.071521714
GM_1301,-0.008812459,0.015323659,0.06484714,-0.119933486,0.18478063
GM_1302,0.0007482434,0.0040118657,0.038621094,-0.037417956,0.076039046
GM_1303,0.00238397,0.008676569,0.08848777,-0.051629875,0.14011765
GM_1304,-8.8126006e-05,0.00256923,0.01890372,-0.07039065,0.08929437
GM_1305,-0.00076609594,0.009569406,0.05019808,-0.061425764,0.11162384
GM_1306,-0.003148447,0.006971332,0.042011064,-0.052470744,0.09448181
GM_1307,-0.0001162244,0.0032304158,0.029231705,-0.017551528,0.04678323
GM_1308,0.0014287501,0.0058658323,0.06454349,-0.08486636,0.14940986
GM_1309,0.0033067071,0.00709756,0.05384956,-0.078405224,0.13225478
GM_1310,-0.00060280453,0.00402168,0.025507791,-0.027957277,0.05346507
GM_1311,-0.00020731965,0.0020652204,0.02074826,-0.017323203,0.03807146
GM_1312,-0.0008646733,0.0037443158,0.024649924,-0.033744793,0.058394715
GM_1313,0.0025573552,0.0070314277,0.046594962,-0.03496015,0.08155511
GM_1314,0.0021709553,0.007497359,0.060749255,-0.03816091,0.09891017
GM_1315,-0.0016352009,0.010243154,0.07302831,-0.06826329,0.1412916
GM_1316,7.9307894e-05,0.0035397443,0.021297723,-0.022989022,0.044286743
GM_1317,0.00012990847,0.0039433027,0.05182346,-0.021768698,0.073592156
GM_1318,-0.000611711,0.0023815387,0.021199685,-0.028296312,0.049495995
GM_1319,-0.0038804263,0.009486842,0.04492289,-0.09952709,0.14444998
GM_1320,0.0004955552,0.0073473384,0.052161854,-0.0592554,0.11141725
GM_1321,-0.0010278467,0.007770276,0.056965835,-0.069421165,0.126387
GM_1322,0.002481894,0.0074141724,0.046339568,-0.035653647,0.081993215
GM_1323,0.0004095765,0.002801101,0.013023364,-0.027606076,0.04062944
GM_1324,-0.0032436557,0.0064312518,0.027904077,-0.07347723,0.10138131
GM_1325,0.0017786078,0.006433865,0.12856643,-0.027243786,0.1558102
GM_1326,0.00029594227,0.0019440076,0.016587535,-0.0082788225,0.024866357
GM_1327,-0.00026681507,0.006468934,0.03278091,-0.04786382,0.08064473
GM_1328,7.706761e-05,0.004172694,0.027344938,-0.046386644,0.07373159
GM_1329,0.0008074438,0.0039520543,0.03231752,-0.066133894,0.09845141
GM_1330,0.0048383623,0.0058971085,0.04952768,-0.027414748,0.07694243
GM_1331,-0.0013755294,0.0060511515,0.03793558,-0.040887695,0.078823276
GM_1332,-0.0013257351,0.0055409074,0.032386966,-0.045564465,0.07795143
GM_1333,0.0017027986,0.0074243136,0.059775963,-0.06465409,0.12443005
GM_1334,0.00498718,0.008128901,0.06392259,-0.033329684,0.09725228
GM_1335,0.009323248,0.016706921,0.11866504,-0.119543456,0.2382085
GM_1336,0.001929353,0.004375985,0.053590186,-0.02515103,0.078741215
GM_1337,0.0010339569,0.002131251,0.042259563,-0.01525883,0.057518393
GM_1338,-0.0026351123,0.010471072,0.06534616,-0.0743874,0.13973355
GM_1339,0.0011545942,0.004500225,0.036452826,-0.05989724,0.09635007
GM_1340,0.0015598334,0.0062654596,0.06001295,-0.043881897,0.103894845
GM_1341,-0.00025162793,0.0019078123,0.02171694,-0.019053528,0.040770467
GM_1342,-0.0008452416,0.0029119744,0.011271363,-0.047932923,0.059204288
GM_1343,-0.00043735307,0.0047498844,0.026516574,-0.05346559,0.07998216
GM_1344,-0.0016845027,0.0033271147,0.02055987,-0.040258624,0.060818493
GM_1345,-0.0005726123,0.0058892807,0.031518098,-0.030486781,0.06200488
GM_1346,-0.0013232587,0.007898589,0.05835452,-0.0664522,0.12480672
GM_1347,-0.002592366,0.010101192,0.049526118,-0.060311,0.109837115
GM_1348,0.0004888804,0.0039808424,0.029485207,-0.042484272,0.07196948
GM_1349,0.00070341077,0.00398612,0.027858645,-0.018501244,0.04635989
GM_1350,0.002707033,0.0056561255,0.040993337,-0.031086698,0.07208003
GM_1351,0.0009291828,0.0050195456,0.03556329,-0.038040847,0.07360414
GM_1352,-0.0008544736,0.008069033,0.05159971,-0.054366235,0.10596594
GM_1353,-0.0041120877,0.015559849,0.08474476,-0.09950143,0.18424618
GM_1354,-0.002412594,0.0050518657,0.026991483,-0.04236392,0.0693554
GM_1355,0.0005799381,0.0041926107,0.036955,-0.034091923,0.07104692
GM_1356,-0.00086480513,0.005873757,0.03965465,-0.035081062,0.074735716
GM_1357,-0.004256647,0.010252395,0.01840273,-0.10289557,0.1212983
GM_1358,-0.0038723713,0.0051524607,0.02201233,-0.05075404,0.07276637
GM_1359,0.00087130954,0.004017647,0.040097486,-0.017780323,0.05787781
GM_1360,0.0011761416,0.0028738729,0.032309722,-0.016698988,0.049008712
GM_1361,0.0019412707,0.0052918345,0.04915556,-0.025668347,0.07482391
GM_1362,0.007953739,0.008499821,0.08421907,-0.02318725,0.10740632
GM_1363,-0.0007479754,0.009502934,0.06993361,-0.054394417,0.124328025
GM_1364,0.003367665,0.007881072,0.06930371,-0.047670435,0.116974145
GM_1365,-0.0029667914,0.004388687,0.017325457,-0.057331763,0.07465722
GM_1366,-0.0002924741,0.004249881,0.024465196,-0.02419611,0.048661307
GM_1367,-0.00039978186,0.0060382364,0.038162995,-0.061453693,0.09961669
GM_1368,0.0009464762,0.009243392,0.051240508,-0.060039032,0.11127954
GM_1369,0.002959293,0.006323498,0.046221826,-0.027312905,0.07353473
GM_1370,0.0010912763,0.0054355166,0.04243783,-0.03241643,0.074854255
GM_1371,0.002904777,0.005862845,0.07493066,-0.042975232,0.11790589
GM_1372,0.0017065727,0.008086812,0.08352474,-0.029401902,0.11292665
GM_1373,0.0036216709,0.005792906,0.074778944,-0.03520906,0.109988004
GM_1374,0.0012118373,0.003413795,0.02933877,-0.014384338,0.043723106
GM_1375,0.002966793,0.005746838,0.05886052,-0.03548357,0.094344094
GM_1376,0.0010638493,0.004645061,0.039428454,-0.026043478,0.06547193
GM_1377,-0.0005577127,0.0060295365,0.04275031,-0.056955103,0.09970541
GM_1378,-0.0010893458,0.0048473175,0.0344835,-0.039558526,0.07404202
GM_1379,-0.00057155837,0.0032952195,0.021180673,-0.05730292,0.07848359
GM_1380,0.00075760676,0.004708748,0.03976292,-0.027622448,0.06738537
GM_1381,-0.02438939,0.01429243,0.02031394,-0.111543246,0.13185719
GM_1382,0.03321448,0.018137427,0.14823534,-0.0167705,0.16500583
GM_1383,0.00061356055,0.006806101,0.06229402,-0.03936582,0.10165984
GM_1384,0.0002165588,0.0058435393,0.037248474,-0.03721487,0.074463345
GM_1385,6.698477e-06,0.0020981366,0.01588818,-0.03019667,0.04608485
GM_1386,-0.002884766,0.0058670356,0.05799677,-0.07674736,0.13474412
GM_1387,-0.0021902055,0.005091262,0.026707519,-0.056109704,0.08281723
GM_1388,0.0016329669,0.0058665206,0.084086835,-0.05332595,0.13741279
GM_1389,0.0037879262,0.012262188,0.09163563,-0.06854511,0.16018075
GM_1390,-0.009655771,0.009005885,0.026139472,-0.10370816,0.12984763
GM_1391,0.0006309918,0.0050131045,0.0395448,-0.042768523,0.08231332
GM_1392,0.0008075771,0.007056787,0.035986945,-0.04998454,0.08597149
GM_1393,0.0020554939,0.007778606,0.06289089,-0.07389965,0.13679054
GM_1394,-0.0026500404,0.0068867877,0.027859878,-0.04875997,0.07661985
GM_1395,0.0034535623,0.006520618,0.054697294,-0.035018988,0.089716285
GM_1396,-0.004513357,0.0058802576,0.01789991,-0.050765965,0.06866588
GM_1397,0.0041136364,0.005663312,0.074832216,-0.023963198,0.098795414
GM_1398,4.4373293e-05,0.0034989384,0.019361768,-0.029019777,0.048381545
GM_1399,-0.0009064894,0.0063766623,0.040860735,-0.052366238,0.09322697
GM_1400,-0.0012774399,0.0051427367,0.032838564,-0.03357799,0.066416554
GM_1401,-0.0020843244,0.007459331,0.08025049,-0.0676191,0.14786959
GM_1402,-0.0009172327,0.0055976664,0.038775507,-0.05152521,0.09030072
GM_1403,-0.001045545,0.005749547,0.034385562,-0.056859523,0.091245085
GM_1404,-2.9672927e-05,0.0075221066,0.048670605,-0.052592833,0.10126343
GM_1405,-0.0011688281,0.004954448,0.026621262,-0.044689175,0.07131044
GM_1406,0.0002079055,0.0048442995,0.042071383,-0.043244258,0.085315645
GM_1407,0.0022696464,0.007269564,0.04578322,-0.052803148,0.098586366
GM_1408,0.002653569,0.0048305313,0.038159512,-0.026955621,0.06511513
GM_1409,0.0053033237,0.011396755,0.059128404,-0.066997156,0.12612556
GM_1410,-0.00018603736,0.0060743564,0.05190007,-0.04245621,0.09435628
GM_1411,0.00036853697,0.003553831,0.039938774,-0.018580675,0.05851945
GM_1412,-0.00015265067,0.004834108,0.038934655,-0.04492924,0.0838639
GM_1413,-0.000105251194,0.0035323363,0.024899209,-0.01644223,0.04134144
GM_1414,0.00021958491,0.0036506755,0.03664014,-0.048398055,0.0850382
GM_1415,-0.0011093068,0.0048228297,0.03241212,-0.037006944,0.06941906
GM_1416,0.00076438696,0.003633213,0.026548998,-0.019374471,0.04592347
GM_1417,-0.0055717267,0.0098217465,0.087236874,-0.06702359,0.15426046
GM_1418,0.0025479868,0.0051570283,0.070853576,-0.02210481,0.09295839
GM_1419,-0.0006881911,0.0051189633,0.06607423,-0.041636102,0.10771033
GM_1420,0.0002637598,0.0075988425,0.068725266,-0.04110763,0.1098329
GM_1421,-0.000999113,0.0030952294,0.012800958,-0.027261598,0.040062554
GM_1422,-0.0014607849,0.002504995,0.0086279195,-0.03362159,0.04224951
GM_1423,0.0004089612,0.0023786605,0.017563062,-0.011916885,0.029479947
GM_1424,-0.001736765,0.019148644,0.101825744,-0.08671174,0.18853748
GM_1425,0.0015180336,0.0073364144,0.068206474,-0.045229983,0.11343646
GM_1426,-0.008459197,0.009943057,0.012367663,-0.11416201,0.12652968
GM_1427,-0.0015449286,0.005593286,0.05066216,-0.090267666,0.14092982
GM_1428,0.001877059,0.004858503,0.03555484,-0.028226448,0.06378129
GM_1429,-0.0010694122,0.011783873,0.051938593,-0.10747279,0.15941139
GM_1430,-0.0013500513,0.007177449,0.053035893,-0.053158157,0.10619405
GM_1431,0.0023464526,0.0032076165,0.040076327,-0.015281817,0.05535814
GM_1432,-0.001057674,0.0032422044,0.018663127,-0.062481083,0.08114421
GM_1433,-0.0029234947,0.005545636,0.069913805,-0.1111439,0.1810577
GM_1434,-0.0010659373,0.0049560843,0.027479254,-0.04829184,0.07577109
GM_1435,0.0010105274,0.0046181874,0.02745558,-0.03272687,0.06018245
GM_1436,0.0013961782,0.0038525653,0.06609179,-0.055510312,0.1216021
GM_1437,-0.0019277406,0.0063903164,0.039759,-0.053636413,0.09339541
GM_1438,-0.00042888292,0.00556767,0.030966535,-0.03713852,0.06810506
GM_1439,-0.0031119355,0.005220893,0.041811325,-0.05289678,0.0947081
GM_1440,-0.003585872,0.008471542,0.035394557,-0.075177565,0.11057212
GM_1441,0.0031691454,0.004998778,0.03255966,-0.033915132,0.066474795
GM_1442,-0.0012071326,0.005271735,0.044918902,-0.045512415,0.09043132
GM_1443,0.0013733106,0.004240814,0.048784144,-0.02830861,0.07709275
GM_1444,0.0021089541,0.009017168,0.0536826,-0.07511307,0.12879567
GM_1445,-0.0017768312,0.00871172,0.04333122,-0.10556973,0.14890096
GM_1446,-0.0012462082,0.004919883,0.026913105,-0.0558509,0.08276401
GM_1447,-0.0044355635,0.007444024,0.03014052,-0.061111096,0.09125161
GM_1448,-0.00436789,0.0154708605,0.07450007,-0.10108148,0.17558154
GM_1449,-0.0016509552,0.005148819,0.02977703,-0.056115206,0.08589224
GM_1450,0.0011861945,0.005824468,0.042422377,-0.0326568,0.07507917
GM_1451,-0.0034222917,0.003166848,0.008416583,-0.032522783,0.040939365
GM_1452,0.0012003541,0.0085756015,0.07669808,-0.04434149,0.12103957
GM_1453,0.0026381202,0.006097967,0.05517381,-0.043457262,0.09863107
GM_1454,-0.0025097693,0.0061945673,0.054067202,-0.07969635,0.13376355
GM_1455,0.028868599,0.037330575,0.26652387,-0.12471725,0.39124113
GM_1456,0.0031688032,0.005621566,0.055202574,-0.02403723,0.0792398
GM_1457,-0.0018934717,0.005186304,0.023930816,-0.042635944,0.06656676
GM_1458,9.188962e-05,0.0068912245,0.03609206,-0.06635028,0.10244234
